drug_id,0,1,2,3,4,5,6,7
CHEMBL207130,-0.28770071268081665,0.32132187485694885,0.061532482504844666,0.2683994472026825,0.19588398933410645,0.2572512924671173,0.3633130192756653,-0.4595568776130676
CHEMBL207235,-0.17407892644405365,0.2574477791786194,0.04690070450305939,0.24619995057582855,0.2278800755739212,0.23120585083961487,0.20847217738628387,-0.5435489416122437
CHEMBL207246,0.04300345480442047,0.27965953946113586,0.1479765772819519,0.21412356197834015,0.2716754078865051,0.23090773820877075,0.2865421772003174,-0.42459335923194885
CHEMBL207445,-0.17407892644405365,0.2574477791786194,0.04690070450305939,0.24619995057582855,0.2278800755739212,0.23120585083961487,0.20847217738628387,-0.5435489416122437
CHEMBL207584,-0.049568042159080505,0.24871915578842163,0.04015500843524933,0.19435390830039978,0.2666324973106384,0.2721537947654724,0.3045656681060791,-0.43561112880706787
CHEMBL207674,-0.119493767619133,0.2703487277030945,0.02893786132335663,0.2792750597000122,0.3163023591041565,0.3287721872329712,0.3224945068359375,-0.4693593382835388
CHEMBL207687,0.04300345480442047,0.27965953946113586,0.1479765772819519,0.21412356197834015,0.2716754078865051,0.23090773820877075,0.2865421772003174,-0.42459335923194885
CHEMBL207718,-0.17407892644405365,0.2574477791786194,0.04690070450305939,0.24619995057582855,0.2278800755739212,0.23120585083961487,0.20847217738628387,-0.5435489416122437
CHEMBL207815,-0.2345019429922104,0.34556880593299866,0.021905452013015747,0.37282252311706543,0.3160362243652344,0.30465883016586304,0.3278505802154541,-0.4594677686691284
CHEMBL208048,-0.119493767619133,0.2703487277030945,0.02893786132335663,0.2792750597000122,0.3163023591041565,0.3287721872329712,0.3224945068359375,-0.4693593382835388
CHEMBL208118,0.04300345480442047,0.27965953946113586,0.1479765772819519,0.21412356197834015,0.2716754078865051,0.23090773820877075,0.2865421772003174,-0.42459335923194885
CHEMBL208286,-0.049568042159080505,0.24871915578842163,0.04015500843524933,0.19435390830039978,0.2666324973106384,0.2721537947654724,0.3045656681060791,-0.43561112880706787
CHEMBL208292,-0.049568042159080505,0.24871915578842163,0.04015500843524933,0.19435390830039978,0.2666324973106384,0.2721537947654724,0.3045656681060791,-0.43561112880706787
CHEMBL208637,0.018471062183380127,-0.16920313239097595,0.058777108788490295,0.4315378665924072,-0.08939336240291595,0.08684846013784409,0.15215089917182922,0.009755343198776245
CHEMBL210032,0.04412521794438362,0.0895046666264534,0.3770532011985779,0.47361570596694946,0.020659565925598145,-0.04933353513479233,0.18359282612800598,-0.0787830576300621
CHEMBL210618,-0.017050929367542267,0.13875840604305267,0.20644883811473846,0.2523025870323181,0.3255162239074707,0.2314111739397049,0.17185527086257935,-0.14902247488498688
CHEMBL210928,0.04300345480442047,0.27965953946113586,0.1479765772819519,0.21412356197834015,0.2716754078865051,0.23090773820877075,0.2865421772003174,-0.42459335923194885
CHEMBL210963,-0.049568042159080505,0.24871915578842163,0.04015500843524933,0.19435390830039978,0.2666324973106384,0.2721537947654724,0.3045656681060791,-0.43561112880706787
CHEMBL211003,-0.049568042159080505,0.24871915578842163,0.04015500843524933,0.19435390830039978,0.2666324973106384,0.2721537947654724,0.3045656681060791,-0.43561112880706787
CHEMBL212382,-0.01689409278333187,0.13858039677143097,0.206411674618721,0.25219011306762695,0.32557690143585205,0.23129898309707642,0.17162741720676422,-0.14919649064540863
CHEMBL212968,-0.12088984251022339,0.21613696217536926,0.14846734702587128,0.2125704139471054,0.4418365955352783,0.2421581745147705,0.2653183937072754,-0.22512641549110413
CHEMBL213423,-0.01693541556596756,0.13860970735549927,0.2063704878091812,0.252156138420105,0.32544460892677307,0.23129454255104065,0.17177681624889374,-0.14918358623981476
CHEMBL213451,-0.045647285878658295,0.19869036972522736,0.3255305290222168,0.2359868884086609,0.16276396811008453,0.1693604588508606,0.33661267161369324,-0.2384793609380722
CHEMBL214198,-0.01817895472049713,0.10031819343566895,0.29160571098327637,0.2693251371383667,0.22955964505672455,0.13958097994327545,0.21787457168102264,-0.18236978352069855
CHEMBL215652,-0.018115125596523285,0.10012716054916382,0.29158955812454224,0.26940083503723145,0.22951427102088928,0.13944916427135468,0.21765829622745514,-0.18227151036262512
CHEMBL215803,-0.049585625529289246,0.24876518547534943,0.040162526071071625,0.1943187415599823,0.266571968793869,0.27215442061424255,0.304606556892395,-0.43568557500839233
CHEMBL2205426,-0.119493767619133,0.2703487277030945,0.02893786132335663,0.2792750597000122,0.3163023591041565,0.3287721872329712,0.3224945068359375,-0.4693593382835388
CHEMBL223367,-0.049568042159080505,0.24871915578842163,0.04015500843524933,0.19435390830039978,0.2666324973106384,0.2721537947654724,0.3045656681060791,-0.43561112880706787
CHEMBL223460,-0.119493767619133,0.2703487277030945,0.02893786132335663,0.2792750597000122,0.3163023591041565,0.3287721872329712,0.3224945068359375,-0.4693593382835388
CHEMBL2312290,-0.11515901982784271,0.24135597050189972,-0.13726134598255157,0.441206157207489,0.4462525248527527,0.18161816895008087,0.36834317445755005,-0.4841008186340332
CHEMBL2312301,-0.28770071268081665,0.32132187485694885,0.061532482504844666,0.2683994472026825,0.19588398933410645,0.2572512924671173,0.3633130192756653,-0.4595568776130676
CHEMBL2312303,-0.28770071268081665,0.32132187485694885,0.061532482504844666,0.2683994472026825,0.19588398933410645,0.2572512924671173,0.3633130192756653,-0.4595568776130676
CHEMBL2312304,-0.28770071268081665,0.32132187485694885,0.061532482504844666,0.2683994472026825,0.19588398933410645,0.2572512924671173,0.3633130192756653,-0.4595568776130676
CHEMBL2333365,-0.17407892644405365,0.2574477791786194,0.04690070450305939,0.24619995057582855,0.2278800755739212,0.23120585083961487,0.20847217738628387,-0.5435489416122437
CHEMBL235157,-0.01831163465976715,0.10029089450836182,0.29155248403549194,0.26934814453125,0.22973236441612244,0.13964761793613434,0.21774251759052277,-0.18218524754047394
CHEMBL242753,-0.2345019429922104,0.34556880593299866,0.021905452013015747,0.37282252311706543,0.3160362243652344,0.30465883016586304,0.3278505802154541,-0.4594677686691284
CHEMBL248757,-0.17407892644405365,0.2574477791786194,0.04690070450305939,0.24619995057582855,0.2278800755739212,0.23120585083961487,0.20847217738628387,-0.5435489416122437
CHEMBL281957,-0.19717173278331757,0.2033993899822235,-0.03385767340660095,0.1997334212064743,0.2814945578575134,0.18446780741214752,0.31319937109947205,-0.5243740081787109
CHEMBL373598,-0.119493767619133,0.2703487277030945,0.02893786132335663,0.2792750597000122,0.3163023591041565,0.3287721872329712,0.3224945068359375,-0.4693593382835388
CHEMBL376967,-0.19717173278331757,0.2033993899822235,-0.03385767340660095,0.1997334212064743,0.2814945578575134,0.18446780741214752,0.31319937109947205,-0.5243740081787109
CHEMBL377383,-0.018191901966929436,0.10024150460958481,0.2915588915348053,0.2693557143211365,0.22949884831905365,0.13937392830848694,0.2177669107913971,-0.18207427859306335
CHEMBL377772,-0.119493767619133,0.2703487277030945,0.02893786132335663,0.2792750597000122,0.3163023591041565,0.3287721872329712,0.3224945068359375,-0.4693593382835388
CHEMBL378370,-0.049568042159080505,0.24871915578842163,0.04015500843524933,0.19435390830039978,0.2666324973106384,0.2721537947654724,0.3045656681060791,-0.43561112880706787
CHEMBL378627,-0.119493767619133,0.2703487277030945,0.02893786132335663,0.2792750597000122,0.3163023591041565,0.3287721872329712,0.3224945068359375,-0.4693593382835388
CHEMBL379601,-0.056441619992256165,0.3402087688446045,0.042681410908699036,0.14834143221378326,0.3535507321357727,0.18143434822559357,0.218165323138237,-0.3317616581916809
CHEMBL379905,-0.119493767619133,0.2703487277030945,0.02893786132335663,0.2792750597000122,0.3163023591041565,0.3287721872329712,0.3224945068359375,-0.4693593382835388
CHEMBL379929,-0.06068199872970581,0.224588081240654,0.32522574067115784,0.35954248905181885,0.12910550832748413,0.22872990369796753,0.3229602575302124,-0.21887052059173584
CHEMBL380006,-0.119493767619133,0.2703487277030945,0.02893786132335663,0.2792750597000122,0.3163023591041565,0.3287721872329712,0.3224945068359375,-0.4693593382835388
CHEMBL380386,-0.056441619992256165,0.3402087688446045,0.042681410908699036,0.14834143221378326,0.3535507321357727,0.18143434822559357,0.218165323138237,-0.3317616581916809
CHEMBL380454,-0.049568042159080505,0.24871915578842163,0.04015500843524933,0.19435390830039978,0.2666324973106384,0.2721537947654724,0.3045656681060791,-0.43561112880706787
CHEMBL380889,-0.17407892644405365,0.2574477791786194,0.04690070450305939,0.24619995057582855,0.2278800755739212,0.23120585083961487,0.20847217738628387,-0.5435489416122437
CHEMBL382638,-0.049568042159080505,0.24871915578842163,0.04015500843524933,0.19435390830039978,0.2666324973106384,0.2721537947654724,0.3045656681060791,-0.43561112880706787
CHEMBL382822,-0.17407892644405365,0.2574477791786194,0.04690070450305939,0.24619995057582855,0.2278800755739212,0.23120585083961487,0.20847217738628387,-0.5435489416122437
CHEMBL382823,-0.17407892644405365,0.2574477791786194,0.04690070450305939,0.24619995057582855,0.2278800755739212,0.23120585083961487,0.20847217738628387,-0.5435489416122437
CHEMBL383246,-0.21926671266555786,0.23983974754810333,-0.0808938592672348,0.3699348270893097,0.3315023183822632,0.232866570353508,0.26878464221954346,-0.5512937307357788
CHEMBL383760,-0.119493767619133,0.2703487277030945,0.02893786132335663,0.2792750597000122,0.3163023591041565,0.3287721872329712,0.3224945068359375,-0.4693593382835388
CHEMBL389745,0.22736603021621704,0.02172878384590149,0.11524789035320282,0.6063106656074524,0.3607953190803528,0.20673103630542755,0.586070716381073,-0.24140122532844543
CHEMBL395080,0.08634181320667267,0.09104672074317932,0.2243608832359314,0.5320138931274414,0.40717613697052,0.1682654768228531,0.4584926962852478,-0.31658148765563965
CHEMBL398606,-0.119493767619133,0.2703487277030945,0.02893786132335663,0.2792750597000122,0.3163023591041565,0.3287721872329712,0.3224945068359375,-0.4693593382835388
CHEMBL425601,-0.28770071268081665,0.32132187485694885,0.061532482504844666,0.2683994472026825,0.19588398933410645,0.2572512924671173,0.3633130192756653,-0.4595568776130676
CHEMBL437885,-0.12097345292568207,0.2162354439496994,0.14841106534004211,0.21252505481243134,0.44192832708358765,0.24227571487426758,0.2654094696044922,-0.22512611746788025
CHEMBL438485,-0.2345019429922104,0.34556880593299866,0.021905452013015747,0.37282252311706543,0.3160362243652344,0.30465883016586304,0.3278505802154541,-0.4594677686691284
CHEMBL478649,-0.016968850046396255,0.1386246383190155,0.20633089542388916,0.25213801860809326,0.32543671131134033,0.23129668831825256,0.17179638147354126,-0.1491304337978363
CHEMBL485285,-0.11515901982784271,0.24135597050189972,-0.13726134598255157,0.441206157207489,0.4462525248527527,0.18161816895008087,0.36834317445755005,-0.4841008186340332
CHEMBL485286,-0.21926671266555786,0.23983974754810333,-0.0808938592672348,0.3699348270893097,0.3315023183822632,0.232866570353508,0.26878464221954346,-0.5512937307357788
CHEMBL495729,-0.28770071268081665,0.32132187485694885,0.061532482504844666,0.2683994472026825,0.19588398933410645,0.2572512924671173,0.3633130192756653,-0.4595568776130676
CHEMBL497563,-0.05656301975250244,0.34039902687072754,0.04262854903936386,0.14827746152877808,0.353626012802124,0.18143993616104126,0.21818268299102783,-0.33169347047805786
CHEMBL522579,-0.017028450965881348,0.13860096037387848,0.20641110837459564,0.2521154284477234,0.3254367411136627,0.2312861829996109,0.17184415459632874,-0.14909613132476807
CHEMBL523559,-0.2345019429922104,0.34556880593299866,0.021905452013015747,0.37282252311706543,0.3160362243652344,0.30465883016586304,0.3278505802154541,-0.4594677686691284
CHEMBL583042,-0.28770071268081665,0.32132187485694885,0.061532482504844666,0.2683994472026825,0.19588398933410645,0.2572512924671173,0.3633130192756653,-0.4595568776130676
CHEMBL590109,-0.119493767619133,0.2703487277030945,0.02893786132335663,0.2792750597000122,0.3163023591041565,0.3287721872329712,0.3224945068359375,-0.4693593382835388
CHEMBL606964,-0.19717173278331757,0.2033993899822235,-0.03385767340660095,0.1997334212064743,0.2814945578575134,0.18446780741214752,0.31319937109947205,-0.5243740081787109
CHEMBL1082440,0.02791512757539749,0.25575053691864014,0.2609320878982544,0.405521422624588,0.24625743925571442,0.18090415000915527,0.26189690828323364,-0.13847415149211884
CHEMBL1084546,-0.2345019429922104,0.34556880593299866,0.021905452013015747,0.37282252311706543,0.3160362243652344,0.30465883016586304,0.3278505802154541,-0.4594677686691284
CHEMBL1090356,0.22736603021621704,0.02172878384590149,0.11524789035320282,0.6063106656074524,0.3607953190803528,0.20673103630542755,0.586070716381073,-0.24140122532844543
CHEMBL1094408,-0.19717173278331757,0.2033993899822235,-0.03385767340660095,0.1997334212064743,0.2814945578575134,0.18446780741214752,0.31319937109947205,-0.5243740081787109
CHEMBL115220,0.027893513441085815,0.2557898759841919,0.26087015867233276,0.4053897261619568,0.24627098441123962,0.18088898062705994,0.26192665100097656,-0.13842040300369263
CHEMBL116070,0.041657302528619766,0.13291172683238983,0.36511552333831787,0.5783329606056213,0.13353358209133148,0.03248424828052521,0.17466075718402863,0.017547793686389923
CHEMBL1164265,-0.19717173278331757,0.2033993899822235,-0.03385767340660095,0.1997334212064743,0.2814945578575134,0.18446780741214752,0.31319937109947205,-0.5243740081787109
CHEMBL117697,0.043989744037389755,0.08949333429336548,0.3773980140686035,0.47479429841041565,0.020439065992832184,-0.04921531304717064,0.18411099910736084,-0.07875111699104309
CHEMBL1190711,0.04300345480442047,0.27965953946113586,0.1479765772819519,0.21412356197834015,0.2716754078865051,0.23090773820877075,0.2865421772003174,-0.42459335923194885
CHEMBL1230122,-0.05652834475040436,0.34028804302215576,0.04267200827598572,0.14828714728355408,0.35380417108535767,0.1815456748008728,0.21818645298480988,-0.3317328095436096
CHEMBL1230607,-0.01694888062775135,0.138585165143013,0.20633874833583832,0.2520924210548401,0.3254665434360504,0.23129379749298096,0.1717398464679718,-0.14913195371627808
CHEMBL1236126,-0.17407892644405365,0.2574477791786194,0.04690070450305939,0.24619995057582855,0.2278800755739212,0.23120585083961487,0.20847217738628387,-0.5435489416122437
CHEMBL1241473,-0.17407892644405365,0.2574477791786194,0.04690070450305939,0.24619995057582855,0.2278800755739212,0.23120585083961487,0.20847217738628387,-0.5435489416122437
CHEMBL1242373,0.042837776243686676,0.2796389162540436,0.14821314811706543,0.2141314297914505,0.27142268419265747,0.23098905384540558,0.2866554260253906,-0.4246772229671478
CHEMBL1258913,0.015875399112701416,0.19657190144062042,-0.0003088712692260742,0.4402177333831787,0.419036865234375,0.2039751559495926,0.48315179347991943,-0.4502941966056824
CHEMBL1270230,-0.06512479484081268,0.17295637726783752,0.30726274847984314,0.5147230625152588,0.17823843657970428,0.09954994916915894,0.2717881500720978,-0.05450017750263214
CHEMBL1375418,-0.045633964240550995,0.19866715371608734,0.32549363374710083,0.23601222038269043,0.1627834588289261,0.16940876841545105,0.33654162287712097,-0.23851712048053741
CHEMBL1375640,0.02791515737771988,0.2558290660381317,0.2608646750450134,0.4053245484828949,0.24627205729484558,0.1808880865573883,0.2620048224925995,-0.13841897249221802
CHEMBL1516890,-0.06509090960025787,0.1729966551065445,0.3072578012943268,0.5146539211273193,0.1782958209514618,0.09953446686267853,0.2717231214046478,-0.05453113466501236
CHEMBL1614705,0.04300345480442047,0.27965953946113586,0.1479765772819519,0.21412356197834015,0.2716754078865051,0.23090773820877075,0.2865421772003174,-0.42459335923194885
CHEMBL1624529,-0.049568042159080505,0.24871915578842163,0.04015500843524933,0.19435390830039978,0.2666324973106384,0.2721537947654724,0.3045656681060791,-0.43561112880706787
CHEMBL1682341,-0.06494913250207901,0.17290359735488892,0.307217538356781,0.5147851705551147,0.1784229278564453,0.0995151698589325,0.2717375159263611,-0.05462408810853958
CHEMBL1682346,0.0278652161359787,0.25584322214126587,0.2608844041824341,0.4052964150905609,0.2462715208530426,0.1809665858745575,0.2618989646434784,-0.13848167657852173
CHEMBL1682358,0.027857162058353424,0.255891352891922,0.26098743081092834,0.40535762906074524,0.24625834822654724,0.1808818131685257,0.26190510392189026,-0.13844028115272522
CHEMBL1682540,0.08272036910057068,-0.008799724280834198,0.30282601714134216,0.49279144406318665,0.001982741057872772,-0.0715155303478241,0.08599352091550827,0.040347423404455185
CHEMBL1682545,-0.06509730219841003,0.17294636368751526,0.30727604031562805,0.5147364735603333,0.17820577323436737,0.09953176975250244,0.2717611491680145,-0.05452609062194824
CHEMBL1682546,0.027990534901618958,0.2557259202003479,0.2607513666152954,0.4050963819026947,0.24646329879760742,0.18114665150642395,0.2619889974594116,-0.13844668865203857
CHEMBL1682552,-0.018159307539463043,0.10010239481925964,0.2916092276573181,0.2692398428916931,0.2296169549226761,0.13952219486236572,0.21764515340328217,-0.18214496970176697
CHEMBL1682553,0.027876675128936768,0.25581133365631104,0.26095324754714966,0.40546637773513794,0.24623915553092957,0.18088248372077942,0.26187530159950256,-0.13849316537380219
CHEMBL1682554,-0.060773223638534546,0.2245684564113617,0.3252609968185425,0.35965126752853394,0.12915804982185364,0.2287931740283966,0.32301053404808044,-0.21885380148887634
CHEMBL1682558,0.042988479137420654,0.2796266973018646,0.14796769618988037,0.21413590013980865,0.27164924144744873,0.23091669380664825,0.28656691312789917,-0.4245834946632385
CHEMBL17370,-0.01697065681219101,0.1387229710817337,0.20635558664798737,0.2521052658557892,0.32543349266052246,0.2313530445098877,0.171924889087677,-0.1492566466331482
CHEMBL1738758,-0.04166997969150543,0.24776335060596466,-0.03459779918193817,0.3534681499004364,0.3432190418243408,0.2978600859642029,0.36587241291999817,-0.5086917877197266
CHEMBL1825138,-0.049568042159080505,0.24871915578842163,0.04015500843524933,0.19435390830039978,0.2666324973106384,0.2721537947654724,0.3045656681060791,-0.43561112880706787
CHEMBL183844,-0.05625620484352112,0.3401120901107788,0.042517825961112976,0.1483498066663742,0.3537079989910126,0.18148985505104065,0.218311607837677,-0.33176496624946594
CHEMBL184847,-0.05635885149240494,0.3402465879917145,0.04279521107673645,0.14831972122192383,0.35367727279663086,0.1813257336616516,0.2181772142648697,-0.33178502321243286
CHEMBL185569,-0.1210901066660881,0.21639470756053925,0.148380309343338,0.21255145967006683,0.44201529026031494,0.24234835803508759,0.26531660556793213,-0.22507841885089874
CHEMBL1933576,-0.28770071268081665,0.32132187485694885,0.061532482504844666,0.2683994472026825,0.19588398933410645,0.2572512924671173,0.3633130192756653,-0.4595568776130676
CHEMBL1933582,-0.21926671266555786,0.23983974754810333,-0.0808938592672348,0.3699348270893097,0.3315023183822632,0.232866570353508,0.26878464221954346,-0.5512937307357788
CHEMBL1958401,0.041604332625865936,0.13291475176811218,0.3652561902999878,0.5782169103622437,0.13344967365264893,0.03241845965385437,0.17466376721858978,0.017529860138893127
CHEMBL196363,-0.12093539535999298,0.21618729829788208,0.1484454721212387,0.21263109147548676,0.4419292211532593,0.242219015955925,0.2653809189796448,-0.225058451294899
CHEMBL1964290,-0.06080731749534607,0.22466690838336945,0.32512956857681274,0.3595280349254608,0.1291012465953827,0.22875386476516724,0.32296955585479736,-0.21872586011886597
CHEMBL1964413,0.04300345480442047,0.27965953946113586,0.1479765772819519,0.21412356197834015,0.2716754078865051,0.23090773820877075,0.2865421772003174,-0.42459335923194885
CHEMBL1964444,-0.018177354708313942,0.10015818476676941,0.29159271717071533,0.2692977786064148,0.2295788675546646,0.13945840299129486,0.21781376004219055,-0.18208591639995575
CHEMBL1964644,0.0441744327545166,0.08953681588172913,0.3769761919975281,0.4735117256641388,0.020779192447662354,-0.04930128902196884,0.1835256814956665,-0.07885447144508362
CHEMBL1964687,-0.049568042159080505,0.24871915578842163,0.04015500843524933,0.19435390830039978,0.2666324973106384,0.2721537947654724,0.3045656681060791,-0.43561112880706787
CHEMBL1964692,-0.119493767619133,0.2703487277030945,0.02893786132335663,0.2792750597000122,0.3163023591041565,0.3287721872329712,0.3224945068359375,-0.4693593382835388
CHEMBL1964777,0.04160381108522415,0.13291724026203156,0.36521267890930176,0.5783055424690247,0.13339757919311523,0.03239956498146057,0.17463578283786774,0.017531804740428925
CHEMBL1964804,-0.0455460250377655,0.1986333578824997,0.3255265951156616,0.23614567518234253,0.16268639266490936,0.16928310692310333,0.3365901708602905,-0.23850195109844208
CHEMBL1964937,-0.12100675702095032,0.21631935238838196,0.14836828410625458,0.2125733345746994,0.44202038645744324,0.2423824965953827,0.26557159423828125,-0.22520118951797485
CHEMBL1965131,-0.04567383974790573,0.19873787462711334,0.32565999031066895,0.23611199855804443,0.16274809837341309,0.16927951574325562,0.33675703406333923,-0.23844470083713531
CHEMBL1965423,0.04302573204040527,0.27971509099006653,0.1481446921825409,0.2142036259174347,0.27177906036376953,0.23092341423034668,0.28649914264678955,-0.4246080815792084
CHEMBL1965507,-0.049568042159080505,0.24871915578842163,0.04015500843524933,0.19435390830039978,0.2666324973106384,0.2721537947654724,0.3045656681060791,-0.43561112880706787
CHEMBL1965570,-0.17407892644405365,0.2574477791786194,0.04690070450305939,0.24619995057582855,0.2278800755739212,0.23120585083961487,0.20847217738628387,-0.5435489416122437
CHEMBL1965589,-0.049568042159080505,0.24871915578842163,0.04015500843524933,0.19435390830039978,0.2666324973106384,0.2721537947654724,0.3045656681060791,-0.43561112880706787
CHEMBL1965631,-0.056366898119449615,0.34044039249420166,0.04256901890039444,0.14828070998191833,0.35373347997665405,0.18162357807159424,0.21830753982067108,-0.3317320644855499
CHEMBL1965660,-0.06075315922498703,0.2245291769504547,0.32529205083847046,0.3596428632736206,0.12918612360954285,0.22868017852306366,0.3229809105396271,-0.2188762128353119
CHEMBL1965702,-0.01691855490207672,0.13864348828792572,0.20643077790737152,0.25216662883758545,0.3254420757293701,0.2313200682401657,0.17178931832313538,-0.14921481907367706
CHEMBL1965836,-0.17407892644405365,0.2574477791786194,0.04690070450305939,0.24619995057582855,0.2278800755739212,0.23120585083961487,0.20847217738628387,-0.5435489416122437
CHEMBL1965845,-0.05642743408679962,0.34036898612976074,0.04264579713344574,0.14839054644107819,0.35350459814071655,0.18149834871292114,0.21826471388339996,-0.33184415102005005
CHEMBL1965988,-0.119493767619133,0.2703487277030945,0.02893786132335663,0.2792750597000122,0.3163023591041565,0.3287721872329712,0.3224945068359375,-0.4693593382835388
CHEMBL1966040,-0.1208653599023819,0.2162145972251892,0.14838559925556183,0.2126128226518631,0.44201719760894775,0.242213174700737,0.26544687151908875,-0.22498585283756256
CHEMBL1966204,-0.119493767619133,0.2703487277030945,0.02893786132335663,0.2792750597000122,0.3163023591041565,0.3287721872329712,0.3224945068359375,-0.4693593382835388
CHEMBL1966279,-0.28770071268081665,0.32132187485694885,0.061532482504844666,0.2683994472026825,0.19588398933410645,0.2572512924671173,0.3633130192756653,-0.4595568776130676
CHEMBL1966343,0.04454943537712097,0.08911007642745972,0.3776484429836273,0.4741188585758209,0.02119923196732998,-0.04972897097468376,0.18323448300361633,-0.07893120497465134
CHEMBL1966514,-0.17407892644405365,0.2574477791786194,0.04690070450305939,0.24619995057582855,0.2278800755739212,0.23120585083961487,0.20847217738628387,-0.5435489416122437
CHEMBL1966628,-0.06080322712659836,0.22452671825885773,0.32523924112319946,0.35965290665626526,0.12896728515625,0.22871240973472595,0.32301583886146545,-0.21865494549274445
CHEMBL1966703,-0.04544634371995926,0.19870451092720032,0.325420081615448,0.2361379712820053,0.16265374422073364,0.16930243372917175,0.3366333544254303,-0.23861482739448547
CHEMBL1966722,-0.056441619992256165,0.3402087688446045,0.042681410908699036,0.14834143221378326,0.3535507321357727,0.18143434822559357,0.218165323138237,-0.3317616581916809
CHEMBL1966808,-0.0606854110956192,0.22458580136299133,0.3251863420009613,0.35945942997932434,0.12920519709587097,0.22874875366687775,0.3230123817920685,-0.21874669194221497
CHEMBL1966816,-0.018553853034973145,0.10015200078487396,0.2917342185974121,0.2691954970359802,0.2294931858778,0.13957032561302185,0.21779148280620575,-0.18212242424488068
CHEMBL1967094,-0.018149523064494133,0.1000155583024025,0.2916111946105957,0.2694387435913086,0.22961455583572388,0.13946306705474854,0.21769820153713226,-0.18235762417316437
CHEMBL1967116,-0.19717173278331757,0.2033993899822235,-0.03385767340660095,0.1997334212064743,0.2814945578575134,0.18446780741214752,0.31319937109947205,-0.5243740081787109
CHEMBL1967302,-0.049568042159080505,0.24871915578842163,0.04015500843524933,0.19435390830039978,0.2666324973106384,0.2721537947654724,0.3045656681060791,-0.43561112880706787
CHEMBL1967531,-0.016953706741333008,0.13854831457138062,0.20634685456752777,0.252144992351532,0.3254004120826721,0.23132218420505524,0.17178258299827576,-0.14907720685005188
CHEMBL1967544,-0.21926671266555786,0.23983974754810333,-0.0808938592672348,0.3699348270893097,0.3315023183822632,0.232866570353508,0.26878464221954346,-0.5512937307357788
CHEMBL1967560,-0.04166997969150543,0.24776335060596466,-0.03459779918193817,0.3534681499004364,0.3432190418243408,0.2978600859642029,0.36587241291999817,-0.5086917877197266
CHEMBL1967564,0.04476602375507355,0.08931450545787811,0.3772946000099182,0.47442999482154846,0.020794011652469635,-0.04975216090679169,0.1834150105714798,-0.07947809994220734
CHEMBL1967720,-0.04166997969150543,0.24776335060596466,-0.03459779918193817,0.3534681499004364,0.3432190418243408,0.2978600859642029,0.36587241291999817,-0.5086917877197266
CHEMBL1967878,-0.19717173278331757,0.2033993899822235,-0.03385767340660095,0.1997334212064743,0.2814945578575134,0.18446780741214752,0.31319937109947205,-0.5243740081787109
CHEMBL1967887,0.04167913645505905,0.13286185264587402,0.36522072553634644,0.578271746635437,0.13347992300987244,0.032361432909965515,0.17464689910411835,0.017465904355049133
CHEMBL1968127,-0.049568042159080505,0.24871915578842163,0.04015500843524933,0.19435390830039978,0.2666324973106384,0.2721537947654724,0.3045656681060791,-0.43561112880706787
